material_id,formula,structure_type,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull
mp-1184993,La3Ag,L1$_2$,La,Ag,3.0,1.0,5.019502,-27.663883102499998,0.12241522500000102
mp-1009016,LuAs,B2,Lu,As,1.0,1.0,3.509459,-27.63123605,0.499152415000001
mp-1183738,CeSb3,L1$_2$,Ce,Sb,1.0,3.0,4.77358368,-27.57234572,0.130502804374998
mp-20425,NpSi3,L1$_2$,Np,Si,1.0,3.0,4.01534643,-27.567250105,0.132089682500001
mp-636279,EuPd3,L1$_2$,Eu,Pd,1.0,3.0,4.166150490692144,-27.39558589,0.017754212500001
mp-1001918,HfC,B2,Hf,C,1.0,1.0,2.896252,-27.33314767,1.339074055000001
mp-2391,YbPd3,L1$_2$,Yb,Pd,1.0,3.0,4.04982880693734,-27.318176125,0.0
mp-975802,PrSb3,L1$_2$,Pr,Sb,1.0,3.0,4.84798,-27.27356862,0.071254642500001
mp-1014219,HfZn,B2,Hf,Zn,1.0,1.0,3.27510484,-27.2631909,0.008220216666664
mp-614455,GdCu,B2,Gd,Cu,1.0,1.0,3.4850603700000002,-27.263102815,0.009389447500002
mp-982880,Pm3Y,L1$_2$,Pm,Y,3.0,1.0,5.152141230014097,-27.19141733,0.042442256874998
mp-984713,Dy3Ga,L1$_2$,Dy,Ga,3.0,1.0,4.720686,-27.154459295937503,0.095111769843747
mp-1186734,Pr3Y,L1$_2$,Pr,Y,3.0,1.0,5.21846549,-27.086098915,0.045268601250000005
mp-1206794,LiAu,B2,Li,Au,1.0,1.0,3.08394824,-27.048493715,0.0
mp-10907,PuAl3,L1$_2$,Pu,Al,1.0,3.0,4.26078837,-26.99973379,0.045441950624997
mp-982,TmPd3,L1$_2$,Tm,Pd,1.0,3.0,4.05901324,-26.9543678175,0.0
mp-20582,LaIn,B2,La,In,1.0,1.0,3.95407724,-26.8104547,0.0
mp-20298,SmIn,B2,Sm,In,1.0,1.0,3.81904579,-26.78034338,0.0
mp-2825,ErPd3,L1$_2$,Er,Pd,1.0,3.0,4.06866282,-26.646099805,0.0
mp-1206423,NdIn,B2,Nd,In,1.0,1.0,3.86783884,-26.62682906,0.0
mp-20023,PrIn,B2,Pr,In,1.0,1.0,3.89873027,-26.60955203,0.0
mp-1187224,SrCe3,L1$_2$,Sr,Ce,1.0,3.0,5.067023,-26.54777870541667,0.36910813208333304
mp-20469,YbIn3,L1$_2$,Yb,In,1.0,3.0,4.579952741641019,-26.529291335,0.0
mp-2497,GdZn,B2,Gd,Zn,1.0,1.0,3.58385041,-26.498766095,0.0
mp-1518,CeRh3,L1$_2$,Ce,Rh,1.0,3.0,4.03664664,-26.4695328975,0.0
mp-1979,HoPd3,L1$_2$,Ho,Pd,1.0,3.0,4.0791001,-26.374932475,0.0
mp-19920,Ce3Ga,L1$_2$,Ce,Ga,3.0,1.0,4.69516669,-26.32809635,0.0
mp-2012,LiHg,B2,Li,Hg,1.0,1.0,3.3013319,-26.2532881,0.0
mp-1187305,Tb3Sc,L1$_2$,Tb,Sc,3.0,1.0,4.94020091,-26.2082594525,0.06118799875000001
mp-1183711,Ce3Ti,L1$_2$,Ce,Ti,3.0,1.0,4.632102,-26.196349887916668,0.168560935416667
mp-797,DyPd3,L1$_2$,Dy,Pd,1.0,3.0,4.08903384,-26.1423224125,0.0
mp-862731,Pm3Ge,L1$_2$,Pm,Ge,3.0,1.0,4.76111703,-26.0228363675,0.0
mp-2747,TbPd3,L1$_2$,Tb,Pd,1.0,3.0,4.09957686,-25.94343983,0.0
mp-1186773,SrSm3,L1$_2$,Sr,Sm,1.0,3.0,5.272202,-25.918032560416666,0.168075947083334
mp-862959,PmRh3,L1$_2$,Pm,Rh,1.0,3.0,4.071517220014176,-25.89747377,0.14726968749999902
mp-1184060,Dy3Al,L1$_2$,Dy,Al,3.0,1.0,4.73729622,-25.8941770775,0.033405418125003
mp-1187395,Tc3Mo,L1$_2$,Tc,Mo,3.0,1.0,3.914319,-25.87454897875,0.11694241874999901
mp-2475,SmAg,B2,Sm,Ag,1.0,1.0,3.68571271,-25.84684232,0.0
mp-1187302,Tb3S,L1$_2$,Tb,S,3.0,1.0,4.608296,-25.833739137500004,0.7303217899999971
mp-1948,LaAg,B2,La,Ag,1.0,1.0,3.8079889700000003,-25.82781645,0.0
mp-2092,CePd3,L1$_2$,Ce,Pd,1.0,3.0,4.13870757,-25.75174171,0.0
mp-1187207,SrPr3,L1$_2$,Sr,Pr,1.0,3.0,5.362739,-25.71052768666667,0.128854857083332
mp-1187315,Tb3Zn,L1$_2$,Tb,Zn,3.0,1.0,4.754154,-25.7081114,0.131966537499998
mp-1006330,Ce3Cu,L1$_2$,Ce,Cu,3.0,1.0,4.586055,-25.671073272500003,0.212658964374998
mp-1236,NdAg,B2,Nd,Ag,1.0,1.0,3.733872159999999,-25.666263935,0.0
mp-183,CeCd,B2,Ce,Cd,1.0,1.0,3.850494,-25.639444321250004,0.08205001624999701
mp-1002226,ErAs,B2,Er,As,1.0,1.0,3.547401,-25.607561915,0.490369644999997
mp-674,LaPd3,L1$_2$,La,Pd,1.0,3.0,4.20266203,-25.48138876,0.0
mp-20487,La3Ga,L1$_2$,La,Ga,3.0,1.0,4.93068257,-25.4724805675,0.071833317916667
mp-20366,Sm3Ga,L1$_2$,Sm,Ga,3.0,1.0,4.805937,-25.461154921718748,0.07426452031250001
mp-862954,PmPd3,L1$_2$,Pm,Pd,1.0,3.0,4.15233055,-25.446404765,0.0
mp-12753,GdAl,B2,Gd,Al,1.0,1.0,3.62796413,-25.435769435,0.059707795999997
mp-1002210,EuS,B2,Eu,S,1.0,1.0,3.555929,-25.406545604999998,0.33348016
mp-11517,NbRu3,L1$_2$,Nb,Ru,1.0,3.0,3.88510929,-25.37737399,0.038549347500001004
mp-11226,Tb3Al,L1$_2$,Tb,Al,3.0,1.0,4.76091752,-25.331821465,0.028561403750000002
mp-1186501,Pm3Ga,L1$_2$,Pm,Ga,3.0,1.0,4.80425174,-25.31560426,0.0
mp-1723,UAl3,L1$_2$,U,Al,1.0,3.0,4.27986327,-25.299551655,0.0
mp-11516,NbRu,B2,Nb,Ru,1.0,1.0,3.186487999999999,-25.288474488333332,0.024435130000000003
mp-20920,TbIn3,L1$_2$,Tb,In,1.0,3.0,4.62079616,-25.27876475,0.0
mp-976319,NaHo3,L1$_2$,Na,Ho,1.0,3.0,5.005563,-25.224969702887932,0.32708337586207004
mp-569382,Nd3Ga,L1$_2$,Nd,Ga,3.0,1.0,4.8431115,-25.2177408325,0.065914542968751
mp-11406,Pr3Ga,L1$_2$,Pr,Ga,3.0,1.0,4.88166238,-25.18056708,0.08324435048611101
mp-1186014,Mo3Pd,L1$_2$,Mo,Pd,3.0,1.0,3.969295,-25.17529786625,0.148066666250002
mp-1186532,Pm3Ti,L1$_2$,Pm,Ti,3.0,1.0,4.898838,-25.14985267666667,0.240045923541664
mp-1481,SnTe,B2,Sn,Te,1.0,1.0,3.9047,-25.119163200000003,0.22759072499999802
mp-646,PrCd,B2,Pr,Cd,1.0,1.0,3.87492905,-25.11611969,0.0
mp-1001917,HoAs,B2,Ho,As,1.0,1.0,3.56089,-25.111231545,0.48182539
mp-1625,SnSb,B2,Sn,Sb,1.0,1.0,3.803308,-25.0890788,0.137170954999998
mp-973732,LiHo3,L1$_2$,Li,Ho,1.0,3.0,4.861069,-25.057483390416667,0.200201149166666
mp-1183549,CaTb3,L1$_2$,Ca,Tb,1.0,3.0,5.109847,-25.050483897499998,0.12891514
mp-2413,Ce3Al,L1$_2$,Ce,Al,3.0,1.0,4.73405104,-25.048932745,0.0
mp-1186282,Nd3Ti,L1$_2$,Nd,Ti,3.0,1.0,4.931576,-25.04475268916667,0.25319330104166504
mp-1186733,Pr3Ti,L1$_2$,Pr,Ti,3.0,1.0,4.9699,-25.02041300666667,0.266993522916667
mp-1183784,Ce3Cl,L1$_2$,Ce,Cl,3.0,1.0,4.487672,-25.015674589583334,0.508607490833334
mp-1017544,ZrRu3,L1$_2$,Zr,Ru,1.0,3.0,3.975697,-24.947117122499996,0.178166965000002
mp-30360,TmAg3,L1$_2$,Tm,Ag,1.0,3.0,4.365734,-24.933080690416666,0.126631385833334
mp-1187037,Sn3Sb,L1$_2$,Sn,Sb,3.0,1.0,4.822632,-24.90540464,0.08081212749999901
mp-862920,PmIn3,L1$_2$,Pm,In,1.0,3.0,4.677134120364843,-24.897778725,0.0
mp-975511,InSb3,L1$_2$,In,Sb,1.0,3.0,4.806367,-24.893200659999998,0.15019457000000302
mp-214,ZrRu,B2,Zr,Ru,1.0,1.0,3.26200472,-24.82603288,0.0
mp-1187067,Sn3Te,L1$_2$,Sn,Te,3.0,1.0,4.865622,-24.811175637499996,0.23529321500000203
mp-973342,SbRh3,L1$_2$,Sb,Rh,1.0,3.0,3.92885324,-24.8047940575,0.005245416250001
mp-1010161,DyAs,B2,Dy,As,1.0,1.0,3.576506,-24.67895332,0.47629319500000006
mp-867165,Pm3Si,L1$_2$,Pm,Si,3.0,1.0,4.73925754,-24.650068435,0.0
mp-1184975,La3Zn,L1$_2$,La,Zn,3.0,1.0,4.963663,-24.601530592499998,0.0973784225
mp-229,ZrRh3,L1$_2$,Zr,Rh,1.0,3.0,3.93410666,-24.5328032075,0.0
mp-974335,RuRh3,L1$_2$,Ru,Rh,1.0,3.0,3.799530710000274,-24.4239551925,0.034719832083336004
mp-974060,LiDy3,L1$_2$,Li,Dy,1.0,3.0,4.87993,-24.38830610791667,0.194722914166664
mp-2808,ZrRh,B2,Zr,Rh,1.0,1.0,3.28272273,-24.244361295,0.08393397999999701
mp-10889,La3Al,L1$_2$,La,Al,3.0,1.0,4.97745203,-24.2089676875,0.040546290000001005
mp-2819,InTe,B2,In,Te,1.0,1.0,3.882355999999999,-24.20308494717105,0.21814349000000202
mp-11222,Sm3Al,L1$_2$,Sm,Al,3.0,1.0,4.848246,-24.1910053084375,0.029456104062500002
mp-1185003,La3Cl,L1$_2$,La,Cl,3.0,1.0,4.897745,-24.16411035775,0.58451403375
mp-10148,InSb,B2,In,Sb,1.0,1.0,3.807652,-24.154523955000002,0.22595077499999702
mp-1187103,Sr3Au,L1$_2$,Sr,Au,3.0,1.0,5.362253,-24.133347609444442,0.30319936513889
mp-1094904,Ce3Mg,L1$_2$,Ce,Mg,3.0,1.0,4.814688,-24.087979860833336,0.103013718333333
mp-1094874,ZrSn,B2,Zr,Sn,1.0,1.0,3.580086,-24.058169162083335,0.29196223458333304
mp-1008999,LaSe,B2,La,Se,1.0,1.0,3.713578,-24.04884816,0.24330531500000002
mp-998897,YSb,B2,Y,Sb,1.0,1.0,3.804791,-24.04516667,0.35114656000000005
mp-1186489,Pm3Al,L1$_2$,Pm,Al,3.0,1.0,4.85669985,-24.0449443275,0.032201197499997
mp-1184776,InSn3,L1$_2$,In,Sn,1.0,3.0,4.77199191,-24.0224998475,0.18178558249999802
mp-1186928,SbPd3,L1$_2$,Sb,Pd,1.0,3.0,4.02651189,-23.990543775,0.075649527857144
mp-976358,Nd3Al,L1$_2$,Nd,Al,3.0,1.0,4.88129481,-23.9522899725,0.023285550000000002
mp-2093,Pr3Al,L1$_2$,Pr,Al,3.0,1.0,4.92749911,-23.9237330775,0.032819397916668006
mp-1185051,KCe3,L1$_2$,K,Ce,1.0,3.0,5.1090160000000004,-23.918930203562496,0.7161073505000031
mp-11496,LuZn,B2,Lu,Zn,1.0,1.0,3.45578837,-23.903654125,0.0
mp-718,SnPd3,L1$_2$,Sn,Pd,1.0,3.0,4.00703442,-23.89979332,0.0
mp-2636,GdMg,B2,Gd,Mg,1.0,1.0,3.83063586,-23.861962885,0.0
mp-899,InRh,B2,In,Rh,1.0,1.0,3.20967535,-23.857012905,0.0
mp-1185429,LiTb3,L1$_2$,Li,Tb,1.0,3.0,4.892861,-23.828376129166664,0.18812608666666703
mp-972987,Mn3Tl,L1$_2$,Mn,Tl,3.0,1.0,4.02246,-23.81954669091954,0.48778046071839004
mp-1017543,ZrPd3,L1$_2$,Zr,Pd,1.0,3.0,4.00019122,-23.734184805,0.025105371249999002
mp-1186164,NaCe3,L1$_2$,Na,Ce,1.0,3.0,4.942165,-23.592840702887933,0.42867600961206803
mp-13496,ZrPd,B2,Zr,Pd,1.0,1.0,3.360046,-23.48369734,0.06452598250000101
mp-1185343,LiCe3,L1$_2$,Li,Ce,1.0,3.0,4.73787,-23.462316505416666,0.264831667916666
mp-976799,Ni3Bi,L1$_2$,Ni,Bi,3.0,1.0,3.822007,-23.438415939531247,0.17344036671875002
mp-1185005,KLa3,L1$_2$,K,La,1.0,3.0,5.456387,-23.3719439948125,0.441207142999999
mp-1185213,K3U,L1$_2$,K,U,3.0,1.0,6.127288,-23.3444989981875,1.154708110249998
mp-31337,InPd3,L1$_2$,In,Pd,1.0,3.0,4.00151542,-23.325552585,0.031658931249999
mp-21215,InPd,B2,In,Pd,1.0,1.0,3.27188478,-23.318690175,0.011751512142858
mp-985,TmCu,B2,Tm,Cu,1.0,1.0,3.38448683,-23.284754295,0.0
mp-570698,V3Au,L1$_2$,V,Au,3.0,1.0,3.878429,-23.201031657500003,0.10079660749999701
mp-559,YPd3,L1$_2$,Y,Pd,1.0,3.0,4.09992176,-23.1804173275,0.0
mp-1184963,KPm3,L1$_2$,K,Pm,1.0,3.0,5.340834,-23.178957664812497,0.481067666124999
mp-974827,KPr3,L1$_2$,K,Pr,1.0,3.0,5.41785,-23.1166452398125,0.44088802050000103
mp-20695,Zr3In,L1$_2$,Zr,In,3.0,1.0,4.46693116,-23.011226055,0.0
mp-1183698,Co3Ir,L1$_2$,Co,Ir,3.0,1.0,3.582561,-22.964657366249998,0.050854343749999004
mp-975994,NaLa3,L1$_2$,Na,La,1.0,3.0,5.256287,-22.964211996637935,0.235418299612067
mp-976830,Ni3Pb,L1$_2$,Ni,Pb,3.0,1.0,3.808506,-22.91890244,0.13866895749999802
mp-984700,CeY3,L1$_2$,Ce,Y,1.0,3.0,5.058812,-22.870095113749997,0.075262796250001
mp-1186173,NaPm3,L1$_2$,Na,Pm,1.0,3.0,5.14635,-22.78443039663793,0.262074092737069
mp-976424,LiLa3,L1$_2$,Li,La,1.0,3.0,5.116069,-22.757533931666668,0.14772782541666601
mp-1002224,ErP,B2,Er,P,1.0,1.0,3.436716,-22.75228153,0.5536656949999991
mp-1185451,LiSm3,L1$_2$,Li,Sm,1.0,3.0,4.960113,-22.733115237916664,0.163254605416668
mp-1186169,NaPr3,L1$_2$,Na,Pr,1.0,3.0,5.205635,-22.710777104137936,0.233235314612066
mp-976903,NaNd3,L1$_2$,Na,Nd,1.0,3.0,5.180249,-22.707209419137932,0.24734246023707102
mp-1186760,SrSn3,L1$_2$,Sr,Sn,1.0,3.0,4.8451645,-22.700657495,0.056590986666662006
mp-1955,ErCu,B2,Er,Cu,1.0,1.0,3.39976775,-22.67065421,0.0
mp-1002229,ErN,B2,Er,N,1.0,1.0,2.964162,-22.66995768,0.9567441549999991
mp-11260,Ti3Au,L1$_2$,Ti,Au,3.0,1.0,4.075523,-22.61240855,0.12363305124999902
mp-1185395,LiPm3,L1$_2$,Li,Pm,1.0,3.0,4.9989419999999996,-22.596461894166662,0.155674056041668
mp-978823,SmY3,L1$_2$,Sm,Y,1.0,3.0,5.110425810000114,-22.59494441,0.073487389999996
mp-1185037,LaY3,L1$_2$,La,Y,1.0,3.0,5.17180131,-22.59387876,0.077517011249998
mp-1184361,Ga3Pb,L1$_2$,Ga,Pb,3.0,1.0,4.526369,-22.559719740625,0.093645749374999
mp-998947,TiRu3,L1$_2$,Ti,Ru,1.0,3.0,3.859584,-22.549470735,0.1732398575
mp-20131,YIn3,L1$_2$,Y,In,1.0,3.0,4.62564492,-22.534827565,0.0
mp-974865,NdY3,L1$_2$,Nd,Y,1.0,3.0,5.13171666,-22.517697635,0.072005330624996
mp-1185406,LiPr3,L1$_2$,Li,Pr,1.0,3.0,5.069571,-22.50792427416667,0.141719605416664
mp-2316,TmZn,B2,Tm,Zn,1.0,1.0,3.49373398,-22.42055993,0.0
mp-1184571,HgGe3,L1$_2$,Hg,Ge,1.0,3.0,4.39551,-22.403630360624998,0.342304455
mp-30362,Zr3Ag,L1$_2$,Zr,Ag,3.0,1.0,4.416495,-22.37941027375,0.103781989999998
mp-1001843,HoP,B2,Ho,P,1.0,1.0,3.453185,-22.24597311,0.547366419999999
mp-1188029,Zr3Cd,L1$_2$,Zr,Cd,3.0,1.0,4.45517347,-22.1707983775,0.019827343749998002
mp-1971,HoCu,B2,Ho,Cu,1.0,1.0,3.41849426,-22.14065867,0.0
mp-1001844,HoN,B2,Ho,N,1.0,1.0,2.98033,-22.12651229,0.9381994200000001
mp-2560,Ti3Hg,L1$_2$,Ti,Hg,3.0,1.0,4.139949,-22.102944145000002,0.070988241249999
mp-1187043,Sn3Se,L1$_2$,Sn,Se,3.0,1.0,4.741879,-22.093178409999997,0.27112263687500204
mp-10653,SrTe,B2,Sr,Te,1.0,1.0,4.087916,-22.057587094999995,0.241547895000003
mp-22704,YIn,B2,Y,In,1.0,1.0,3.7594189,-22.049681705,0.0
mp-1185,VRh3,L1$_2$,V,Rh,1.0,3.0,3.77976254,-22.0316925225,0.008832503749999
mp-12585,CrRh3,L1$_2$,Cr,Rh,1.0,3.0,3.79056417,-22.017710365,0.0
mp-1185177,K3Th,L1$_2$,K,Th,3.0,1.0,6.018195,-21.9188526194375,0.963660870249999
mp-999446,Nb3Cr,L1$_2$,Nb,Cr,3.0,1.0,4.136382,-21.918781655000004,0.40010992999999906
mp-1009018,InAg,B2,In,Ag,1.0,1.0,3.46478866,-21.912624355,0.10658124151786101
mp-1187023,Sn3Ge,L1$_2$,Sn,Ge,3.0,1.0,4.685681,-21.8701091275,0.1575231025
mp-985297,Ag3Rh,L1$_2$,Ag,Rh,3.0,1.0,4.076067,-21.829316273750003,0.22164874250000102
mp-1660,ErZn,B2,Er,Zn,1.0,1.0,3.50789832,-21.811399955,0.0
mp-1002223,DyP,B2,Dy,P,1.0,1.0,3.472089,-21.807973525,0.540332114999998
mp-1187250,TaTi3,L1$_2$,Ta,Ti,1.0,3.0,4.133054,-21.756308725666667,0.09496721249999801
mp-30343,InAg3,L1$_2$,In,Ag,1.0,3.0,4.1870447,-21.7122204275,0.001366337548077
mp-2334,DyCu,B2,Dy,Cu,1.0,1.0,3.43607761,-21.68017208,0.0
mp-977997,ZnMo3,L1$_2$,Zn,Mo,1.0,3.0,3.943154,-21.604394540833333,0.187306046666666
mp-973891,LaV,B2,La,V,1.0,1.0,3.739359,-21.367576955000004,0.549601012499998
mp-1183704,CoRh3,L1$_2$,Co,Rh,1.0,3.0,3.766397999999999,-21.345245461250002,0.06548379374999701
mp-21143,CeP,B2,Ce,P,1.0,1.0,3.50334,-21.334318215,0.34403322500000005
mp-1006886,CeS,B2,Ce,S,1.0,1.0,3.512501,-21.306975684999998,0.372125060000001
mp-1837,TbCu,B2,Tb,Cu,1.0,1.0,3.45550647,-21.29018046,0.0
mp-12086,Cu3Pt,L1$_2$,Cu,Pt,3.0,1.0,3.68309189,-21.16740301,0.0
mp-2474,YAg,B2,Y,Ag,1.0,1.0,3.62505055,-21.162151485,0.0
mp-1186967,Sc3Hg,L1$_2$,Sc,Hg,3.0,1.0,4.46465973,-21.140572345,0.021109168750001003
mp-11309,NbCd3,L1$_2$,Nb,Cd,1.0,3.0,4.319767,-21.117388365,0.14487106500000002
mp-865786,CrPd3,L1$_2$,Cr,Pd,1.0,3.0,3.89097501,-21.1158674075,0.0
mp-973884,Ni3Hg,L1$_2$,Ni,Hg,3.0,1.0,3.744911,-21.107020996875,0.22121850374999802
mp-636328,TiPd3,L1$_2$,Ti,Pd,1.0,3.0,3.897710450014267,-21.104244075,0.004809819374997
mp-1183627,CdAg3,L1$_2$,Cd,Ag,1.0,3.0,4.15941889,-21.0820391475,0.007372807499997001
mp-568711,VPd3,L1$_2$,V,Pd,1.0,3.0,3.8798502,-21.0090882,0.0
mp-1004,Nb3Si,L1$_2$,Nb,Si,3.0,1.0,4.083869,-21.00657041,0.219570350416667
mp-1008998,LaS,B2,La,S,1.0,1.0,3.575452,-21.000206095,0.319614650000001
mp-2677,ScPd3,L1$_2$,Sc,Pd,1.0,3.0,3.97964867,-20.93176475,0.0
mp-2303,DyZn,B2,Dy,Zn,1.0,1.0,3.54500656,-20.83574144,0.0
mp-2642,CdAg,B2,Cd,Ag,1.0,1.0,3.3527165,-20.783473355,0.0
mp-1184883,In3Se,L1$_2$,In,Se,3.0,1.0,4.803758,-20.69811823,0.152077868750001
mp-12661,Cd3In,L1$_2$,Cd,In,3.0,1.0,4.49660846,-20.68165489,0.041733472500002006
mp-973466,In3As,L1$_2$,In,As,3.0,1.0,4.6716809999999995,-20.6043797825,0.20070065250000002
mp-1187908,YbAs3,L1$_2$,Yb,As,1.0,3.0,4.305011238189526,-20.599795825,0.445777698749999
mp-1183687,CoPd3,L1$_2$,Co,Pd,1.0,3.0,3.85037277,-20.527257115,0.0016408749999990001
mp-1184209,GaPd3,L1$_2$,Ga,Pd,1.0,3.0,3.88841288,-20.52328779,0.056885341499999006
mp-1187034,Sn3P,L1$_2$,Sn,P,3.0,1.0,4.640921,-20.51632069916667,0.29611769458333004
mp-12586,SmCu,B2,Sm,Cu,1.0,1.0,3.52157544,-20.474329405,0.031348156249999
mp-2540,VTc,B2,V,Tc,1.0,1.0,3.00911852,-20.465614505,0.0
mp-836,TbZn,B2,Tb,Zn,1.0,1.0,3.56256554,-20.453721725,0.0
mp-1058331,CsSe,B2,Cs,Se,1.0,1.0,4.358173,-20.439532391874998,0.359879867500001
mp-978494,SiSn3,L1$_2$,Si,Sn,1.0,3.0,4.649622,-20.431849525,0.32122945875000003
mp-13132,LaN,B2,La,N,1.0,1.0,3.170583,-20.4169250675,0.5952306725000011
mp-1188008,Zr3Ga,L1$_2$,Zr,Ga,3.0,1.0,4.34283198,-20.283497755,0.043778628749997
mp-1009207,MnSb,B2,Mn,Sb,1.0,1.0,3.366446,-20.169230395,0.329182557500001
mp-20539,ScIn3,L1$_2$,Sc,In,1.0,3.0,4.49569418,-20.16830582,0.0
mp-1187582,YbMn3,L1$_2$,Yb,Mn,1.0,3.0,4.079887728763317,-20.16441884,0.09941484200431101
mp-1009237,NdN,B2,Nd,N,1.0,1.0,3.129469,-20.12455655,0.781523499999998
mp-1395,VRu,B2,V,Ru,1.0,1.0,3.00228092,-20.063952405,0.0
mp-1009640,PrN,B2,Pr,N,1.0,1.0,3.160843,-20.052099035,0.7600483099999981
mp-592,TiRu,B2,Ti,Ru,1.0,1.0,3.06957001,-20.02088589,0.0
mp-11573,TiTc,B2,Ti,Tc,1.0,1.0,3.09447244,-19.96990951,0.0
mp-1185416,LiSb3,L1$_2$,Li,Sb,1.0,3.0,4.681021,-19.93895780729167,0.191407538958333
mp-417,MnRh,B2,Mn,Rh,1.0,1.0,3.02748965,-19.9055442,0.0
mp-11843,DyAl,B2,Dy,Al,1.0,1.0,3.5835634,-19.80113393,0.038093063749999004
mp-1184852,In3Ni,L1$_2$,In,Ni,3.0,1.0,4.422626,-19.726950108333337,0.341626631666663
mp-1505,TmMg,B2,Tm,Mg,1.0,1.0,3.74697045,-19.71981316,0.0
mp-2615,LaZn,B2,La,Zn,1.0,1.0,3.75622244,-19.653037825,0.0
mp-1009206,MnSn,B2,Mn,Sn,1.0,1.0,3.43411701,-19.582523745,0.13223548275862002
mp-1183143,AlPd3,L1$_2$,Al,Pd,1.0,3.0,3.87469151,-19.5049891225,0.04402146750000201
mp-1187312,TbAs3,L1$_2$,Tb,As,1.0,3.0,4.377368,-19.485092871250004,0.261980337499998
mp-1184480,In3Cu,L1$_2$,In,Cu,3.0,1.0,4.482767,-19.47161061530357,0.192655721071428
mp-978855,Sn3B,L1$_2$,Sn,B,3.0,1.0,4.528904,-19.46518253541667,0.931043848958331
mp-1183729,CeAs3,L1$_2$,Ce,As,1.0,3.0,4.36275291,-19.447298265,0.17383886874999901
mp-1009839,TbAl,B2,Tb,Al,1.0,1.0,3.601771,-19.423504585,0.041335158125001006
mp-985282,Ag3Ge,L1$_2$,Ag,Ge,3.0,1.0,4.162825,-19.3851713475,0.09973090625000201
mp-1006884,CoMo,B2,Co,Mo,1.0,1.0,2.999743999999999,-19.362013034166665,0.291092250833333
mp-672698,GeTe,B2,Ge,Te,1.0,1.0,3.704259,-19.354453245000002,0.32561569499999904
mp-12983,ScSb,B2,Sc,Sb,1.0,1.0,3.629322,-19.334802625000002,0.321589185
mp-21765,Pd17Se15,B2,Pd,Se,34.0,30.0,10.6994728,-19.28120937515625,0.0
mp-999294,Pd3N,L1$_2$,Pd,N,3.0,1.0,4.086858,-19.1320241340625,0.370503741250001
mp-978502,SmAs3,L1$_2$,Sm,As,1.0,3.0,4.413215,-19.12850285625,0.234789842499999
mp-10879,CeAl,B2,Ce,Al,1.0,1.0,3.673359,-19.077609944,0.10427106999999901
mp-1471,Zr3Al,L1$_2$,Zr,Al,3.0,1.0,4.37674312,-19.0641933675,0.0
mp-1184892,In3S,L1$_2$,In,S,3.0,1.0,4.729252,-19.062221204375003,0.22190931062499702
mp-977224,PrAs3,L1$_2$,Pr,As,1.0,3.0,4.468614,-19.045037483749997,0.216634445
mp-1186534,PmAs3,L1$_2$,Pm,As,1.0,3.0,4.4057918,-18.9855850475,0.0
mp-1187257,TaZn3,L1$_2$,Ta,Zn,1.0,3.0,3.89079388,-18.9217436225,0.016571697812498003
mp-1183967,GaAg3,L1$_2$,Ga,Ag,1.0,3.0,4.08129539,-18.850017875,0.042827169583333005
mp-16732,YAs,B2,Y,As,1.0,1.0,3.586772,-18.844668154999997,0.48401536500000103
mp-1188007,Zr3N,L1$_2$,Zr,N,3.0,1.0,4.123526,-18.843484076249997,1.559094865000002
mp-1185497,LuNi3,L1$_2$,Lu,Ni,1.0,3.0,3.790145,-18.83301272916667,0.081896905833332
mp-976772,NiAg3,L1$_2$,Ni,Ag,1.0,3.0,4.00903,-18.822695988750006,0.189641159999997
mp-1184853,In3Si,L1$_2$,In,Si,3.0,1.0,4.598456,-18.814487803749998,0.31289613000000205
mp-22320,GaRu,B2,Ga,Ru,1.0,1.0,3.00143839,-18.765810315,0.000531018749999
mp-11221,SmAl,B2,Sm,Al,1.0,1.0,3.6711043,-18.646371765,0.055769306874999
mp-495,LuGa3,L1$_2$,Lu,Ga,1.0,3.0,4.17751793,-18.6156986125,0.0
mp-1185991,MnCd3,L1$_2$,Mn,Cd,1.0,3.0,4.297046,-18.57710360086207,0.17247083551724102
mp-1206765,ScSn,B2,Sc,Sn,1.0,1.0,3.615426,-18.569703934107142,0.17333165196428602
mp-12793,NdAl,B2,Nd,Al,1.0,1.0,3.7263835,-18.46392349,0.06650961875
mp-974834,EuNi3,L1$_2$,Eu,Ni,1.0,3.0,3.887924,-18.435091909,0.28101634350000204
mp-10902,PrAl,B2,Pr,Al,1.0,1.0,3.75961349,-18.43215457,0.076994012499998
mp-11546,TiPd,B2,Ti,Pd,1.0,1.0,3.1758,-18.4297401525,0.07338960750000101
mp-2283,ZrCo,B2,Zr,Co,1.0,1.0,3.20778392,-18.32247491,0.0
mp-864794,ZnAg3,L1$_2$,Zn,Ag,1.0,3.0,4.04131259,-18.2542680625,0.008081862777778
mp-975664,NdGe3,L1$_2$,Nd,Ge,1.0,3.0,4.399687,-18.211795638541666,0.09500349937500001
mp-976061,PrGe3,L1$_2$,Pr,Ge,1.0,3.0,4.42499,-18.19519353083333,0.102255405000001
mp-2781,ScPd,B2,Sc,Pd,1.0,1.0,3.299466299999999,-18.088092175,0.0
mp-861936,LiPd3,L1$_2$,Li,Pd,1.0,3.0,3.8508382400001375,-18.0750049275,0.0
