entry_id,formula,element_A,element_B,lattice_constant,delta_e,stability,volume,natoms
29957,DyZn,Dy,Zn,3.5609987518844117,-0.344052123333335,0.00014190999999996734,45.156,2
3735,NaCl,Na,Cl,3.5450715184010764,-2.05010813823539,0.0008186674999954846,44.5528,2
21309,GaBi,Ga,Bi,4.053982771078961,0.00436810000000021,0.00436810000000021,66.6263,2
8252,GaAs,Ga,As,3.3978966229098866,0.0941217299999999,0.4470697050000009,39.2311,2
5178,NbC,Nb,C,2.8354174592906416,-0.46718480875,0.04106402288984479,22.7956,2
21334,TaN,Ta,N,2.9895861143797116,-0.787445312671755,0.49431591499999505,26.7198,2
10066,GeTe,Ge,Te,3.7940951690155544,-0.0729677841666652,0.014831840000000193,54.6166,2
8281,UAs,U,As,3.508694032320334,-0.582944645,0.13297251,43.1953,2
30434,GdZn,Gd,Zn,3.583312685416747,-0.337417238750001,0.0010148899999999905,46.0102,2
17536,YIr,Y,Ir,3.4269456329550434,-0.784881452500001,0.0003444032549571041,40.2459,2
5995,KCl,K,Cl,3.7957686048505512,-2.06505924030956,0.07819627750000135,54.6889,2
13691,MnS,Mn,S,3.5316289592518793,-0.631385183903229,0.019308642499999085,44.0479,2
18044,PuRu,Pu,Ru,3.3774984700308264,-0.160821685,0.0,38.5288,2
27877,MnAl,Mn,Al,2.9756661173484718,-0.267648506896551,0.0007332199999997013,26.3483,2
10867,BaZn,Ba,Zn,4.089999422129947,-0.165115005,0.019330972499999988,68.4179,2
17541,ZrIr,Zr,Ir,3.311691009276618,-0.766821889999999,0.09050918625000104,36.3203,2
21113,NiO,Ni,O,2.6238922007320657,-1.23863952115822,0.0028735250000000434,18.065,2
17788,NiPt,Ni,Pt,2.9890788092940284,-0.10111708,0.0,26.7062,2
18067,TbRh,Tb,Rh,3.4327798355755874,-0.511459007333335,0.00040818999999991945,40.4518,2
10639,LaAg,La,Ag,3.813999607147455,-0.26489468875,0.006768492500000001,55.4807,2
30950,ZnPd,Zn,Pd,3.063977767996718,-0.57174918,0.0009183800000002185,28.7645,2
10359,CdAg,Cd,Ag,3.3667873476765626,-0.0670945487500001,0.0038324438888891615,38.1634,2
10936,LaBi,La,Bi,4.164198716279399,-1.0646814975,0.002414514999999895,72.2095,2
5822,BiO,Bi,O,3.470536338792847,-0.733636390439377,0.4947198763365728,41.8013,2
18457,NpSe,Np,Se,3.6470821742603197,-1.062620334375,0.048258863437499855,48.5106,2
18458,NpTe,Np,Te,3.91434341369574,-0.559777596041666,0.03854414515624982,59.9759,2
23862,NaH,Na,H,2.878396741397227,-0.0879823065179117,0.1606720450000003,23.848,2
11024,EuCd,Eu,Cd,3.8701267911106605,-0.47124383,0.0,57.9663,2
11301,UP,U,P,3.496249042751887,-1.08693061697997,0.0002992800000001239,42.7373,2
8484,InSb,In,Sb,3.7834203804786926,0.1018445225,0.23518437,54.1569,2
21329,NbN,Nb,N,3.0064417137633646,-0.756916927671753,0.4217043199999969,27.1743,2
30413,GdSb,Gd,Sb,3.93504896589261,-1.16516422625,4.117000000003479e-05,60.9327,2
30414,GdSb,Gd,Sb,3.9363401471686785,-1.16520418125,1.2149999999433447e-06,60.9927,2
1949,TiC,Ti,C,2.72844638710839,-0.804124935643131,4.50499999993248e-06,20.3117,2
10280,CrC,Cr,C,2.580154628875078,0.172854871250001,0.25964367715284575,17.1766,2
21336,OsN,Os,N,2.887940407453518,0.571900457328248,0.571900457328248,24.086,2
8272,SmAs,Sm,As,3.7511759275096166,-1.52922738625,7.258499999984735e-05,52.784,2
30156,EuZn,Eu,Zn,3.720942837287727,-0.376359535,0.0018331199999999659,51.518,2
7771,GeSb,Ge,Sb,3.67593586852232,0.14166275,0.14167248208333344,49.6711,2
18818,ErCu,Er,Cu,3.4242158149263067,-0.278675555,0.001121178750000007,40.1498,2
19332,GdAl,Gd,Al,3.633526815908252,-0.39157313875,0.023106375000000012,47.9717,2
19333,DyCu,Dy,Cu,3.4462677555169905,-0.251309238333335,0.011944967499999959,40.9305,2
18054,ScRh,Sc,Rh,3.215665373630156,-1.0268732575,0.000966360000000055,33.2516,2
21386,MgTe,Mg,Te,3.760686554124564,-0.81266057125,0.06793997249999995,53.1865,2
11128,InPd,In,Pd,3.287448494906474,-0.50714155,0.013687436249999907,35.5285,2
5783,BaS,Ba,S,4.059305939094577,-2.22464121200668,0.00030896875000019364,66.8891,2
22367,RuC,Ru,C,2.878843253306819,0.47968501625,0.47968501625,23.8591,2
12376,AlAs,Al,As,3.6104250285446877,-0.4878186225,0.0,47.0625,2
10361,CeAg,Ce,Ag,3.79552335248064,-0.244193677500001,0.0,54.6783,2
18313,DyPd,Dy,Pd,3.493872271155159,-0.895766673333335,0.035160694999999964,42.6502,2
18829,DyMg,Dy,Mg,3.7825515838817276,-0.0793982929166699,1.730999999999261e-05,54.1196,2
19341,ZnAg,Zn,Ag,3.178973469805086,-0.05211821875,0.00019932000000009997,32.1263,2
29686,HoCu,Ho,Cu,3.4466746646494384,-0.267041156666665,0.0038858737499999907,40.945,2
21407,PrN,Pr,N,3.1449739281684375,-0.632338841421753,0.7611675049999971,31.1065,2
18088,ZrRh,Zr,Rh,3.2917639736941235,-0.752098479999999,0.05368201625000102,35.6686,2
21306,ErN,Er,N,2.9470601757615102,-0.928840277671752,0.957537214999998,25.5957,2
21335,WN,W,N,2.937885780026155,0.0947358373282459,0.5878665366666661,25.3574,2
8278,TeAs,Te,As,3.737223481889476,0.0984507258333349,0.11123039911554788,52.1972,2
10879,BeCu,Be,Cu,2.682803370855974,-0.095546165,0.005333575000000326,19.3093,2
17583,LaZn,La,Zn,3.7520001182027682,-0.31597558,0.0,52.8188,2
5793,TlF,Tl,F,3.472328744346856,-1.89994869206555,0.022293045000000067,41.8661,2
2466,CuI,Cu,I,3.8427603308371427,-0.246013716214159,0.01585899345226391,56.7453,2
8431,ThGe,Th,Ge,3.830179805087043,-0.773461942500001,3.5985000000127165e-05,56.1898,2
18454,MnN,Mn,N,2.5788019997413825,-0.303236019568304,0.08326957000000096,17.1496,2
30415,GdSb,Gd,Sb,3.9363681133888733,-1.16520491125,0.0,60.994,2
8485,InSb,In,Sb,3.8533270840631983,0.0136331674999997,0.1469730149999997,57.2147,2
10315,TmN,Tm,N,3.0179443051548387,-1.92932887267175,0.00022470000000307522,27.4874,2
20574,HgTe,Hg,Te,3.7684037549504774,0.2795264458502,0.4179959966666662,53.5146,2
10081,RbH,Rb,H,3.74238811513214,-0.158702791092088,0.0,52.4139,2
10609,YAl,Y,Al,3.6014911518137875,-0.4167731625,0.021175009374999998,46.714,2
18057,SmRh,Sm,Rh,3.4930884011724004,-0.715152323750001,0.0004242099999989257,42.6215,2
19339,LiRh,Li,Rh,2.9868610585988358,-0.19418297,0.0,26.6468,2
11590,SeS,Se,S,3.411145660690576,0.245450462993322,0.33604924562922434,39.6918,2
8285,YAs,Y,As,3.668891854103906,-1.555731815,0.00012896000000117702,49.3861,2
30423,GdTe,Gd,Te,3.907242732219542,-1.33856377541667,0.033455943749995276,59.6501,2
10362,CeAg,Ce,Ag,3.7895279543343228,-0.242656332500001,0.0015373450000000233,54.4196,2
16942,NiHg,Ni,Hg,3.153484009425384,0.233642272516866,0.23421402751686618,31.3597,2
20278,SrSi,Sr,Si,3.7927238421288414,-0.1080829125,0.3622625975,54.5574,2
30151,EuTe,Eu,Te,3.9693702194769713,-1.59908628666667,0.2281154349999901,62.541,2
3678,MnS,Mn,S,3.204745563072492,-0.633138088903229,0.017555737499999058,32.914,2
7553,GaP,Ga,P,3.457427113727251,-0.534168956979969,0.000254884999999927,41.3294,2
18100,VRu,V,Ru,2.9964030965594985,-0.225129024999999,0.049105608000000606,26.903,2
28120,ThAs,Th,As,3.6518174472982046,-1.1127584225,0.2857034300000001,48.6998,2
8090,NaCl,Na,Cl,3.4628256067961427,-1.89392711323539,0.15699969249999546,41.5233,2
14069,PuSe,Pu,Se,3.6976317935237546,-1.545967675,0.0,50.5558,2
8260,NpAs,Np,As,3.6598283933196134,-0.681358101875,0.0,49.021,2
11602,NpAs,Np,As,3.4935582191465495,-0.543942146875001,0.13741595499999903,42.6387,2
18072,TiRh,Ti,Rh,3.09415826670025,-0.767070741893132,0.015460857500001035,29.6229,2
10900,BeRh,Be,Rh,2.783955860928771,-0.615992299999999,5.579500000096882e-05,21.5768,2
22454,LiS,Li,S,3.132148966391577,-0.659525632006678,0.47455713979970504,30.7275,2
18717,AlSn,Al,Sn,3.6508823787759366,0.210924821574399,0.210924821574399,48.6624,2
11153,InRh,In,Rh,3.2293938866590173,-0.431758600000001,0.004973660000000213,33.6793,2
31237,ZrTe,Zr,Te,3.651429977009843,-0.900015851666665,0.0,48.6843,2
11137,PrIn,Pr,In,3.902231902402772,-0.50448219375,0.0,59.4209,2
8149,SmS,Sm,S,3.5672597299922097,-2.17072847575668,0.0005855233333318388,45.3946,2
21328,ZrN,Zr,N,3.129751704488685,-1.46486255767175,0.32060709000000176,30.657,2
10320,YbP,Yb,P,3.6486502797110814,-0.871957869479968,0.3998652075000021,48.5732,2
8293,SmN,Sm,N,3.180733846960682,-1.58647004142175,0.0003699049999998927,32.1797,2
7552,GaSb,Ga,Sb,3.9061376074328824,-0.167087975,0.0,59.5995,2
18325,EuIn,Eu,In,3.9133990149308246,-0.57459991,0.014745528750000125,59.9325,2
17558,LaMg,La,Mg,3.955922323694989,-0.115284109583335,0.0002726312499998912,61.9075,2
18076,TmRh,Tm,Rh,3.3706117636577844,-0.96668025,0.0003815299999999633,38.2936,2
21409,PrN,Pr,N,3.2516677830606002,-1.03585705142175,0.3576492950000001,34.381,2
10896,BePd,Be,Pd,2.8189991921653985,-0.586192649999999,0.0006656600000003454,22.4019,2
10128,ZnCu,Zn,Cu,2.9485523875182915,-0.0905041150000003,0.003848952233779762,25.6346,2
10649,LiAg,Li,Ag,3.1577619949076072,-0.23234209875,0.00033476999999998425,31.4875,2
10906,TiBe,Ti,Be,2.92570100324141,-0.163735476893132,1.8099999999909855e-06,25.0432,2
18090,ScRu,Sc,Ru,3.199726539131651,-0.5332486175,0.0007116800000002144,32.7596,2
8355,CsI,Cs,I,4.664314006869912,-1.62051940121416,0.03186423666666527,101.476,2
18106,ScZn,Sc,Zn,3.3410065452145075,-0.3792789225,0.0001364199999997484,37.2934,2
1956,EuN,Eu,N,3.195609212438219,-0.577645952671753,0.4012498189062501,32.6333,2
10672,TbAg,Tb,Ag,3.6363649659086046,0.00103122891666541,0.07965846633333307,48.0842,2
8385,NpSb,Np,Sb,3.91571133080232,-0.191958601874999,0.03957722000000022,60.0388,2
13641,ZrO,Zr,O,2.896348952691037,-2.42349611293938,0.39505891999999676,24.297,2
8517,ThSb,Th,Sb,4.014952370343776,-0.910114742499999,0.0001147750000000114,64.7204,2
8269,PuAs,Pu,As,3.526310563435838,-0.8398461375,0.19295059000000003,43.8492,2
30411,GdS,Gd,S,3.5155552542541977,-2.16719525575668,0.0003509266666652522,43.4492,2
8286,ZrAs,Zr,As,3.448892734351953,-1.0789838575,0.06977084374999998,41.0241,2
11114,InNi,In,Ni,3.1465402511536427,-0.114484045,0.09062725999999999,31.153,2
18819,EuCu,Eu,Cu,3.5782484695798558,-0.222214665,0.051264071250000015,45.8154,2
28662,BaTe,Ba,Te,4.255326194279115,-1.62319180666667,0.167741442499995,77.0546,2
18079,VRh,V,Rh,3.001702737083002,-0.360169145,0.031626025,27.046,2
18083,YRh,Y,Rh,3.4297306182885867,-0.8422203175,0.0003459550000000089,40.3441,2
17063,CdPd,Cd,Pd,3.256342643341273,-0.418948455,0.002189559999999924,34.5295,2
17320,GdHg,Gd,Hg,3.735950988020672,-0.447707746233135,0.0009818050000000023,52.1439,2
21512,LaC,La,C,3.391727292437218,0.56274349625,0.7378172974999999,39.0178,2
8251,GaAs,Ga,As,3.369693168858268,0.00479584499999985,0.3577438200000009,38.2623,2
8295,SmSb,Sm,Sb,3.9792235213255074,-1.18180901125,3.5224999999083906e-05,63.0079,2
5237,CeSe,Ce,Se,3.83117475615261,-1.84959564875,0.00014406333333405463,56.2336,2
17314,YbGa,Yb,Ga,3.5641346145876733,-0.5191158325,0.012184735000000169,45.2754,2
30990,VPt,V,Pt,3.0446542568661763,-0.544869804999999,0.000637757500000169,28.2237,2
17067,SrCd,Sr,Cd,4.018817585796695,-0.335898525,0.003059450000000019,64.9075,2
11166,InTe,In,Te,3.9366369990743473,-0.296953946666665,0.05017216999999996,61.0065,2
18097,TiRu,Ti,Ru,3.069616464375195,-0.788424706893132,0.00013640000000014751,28.9236,2
10673,TbAg,Tb,Ag,3.6314957648693267,0.00200787891666465,0.08063511633333231,47.8913,2
22432,TcN,Tc,N,2.707955502848145,0.233250494828248,0.36408564616412353,19.8575,2
11159,SmIn,Sm,In,3.8220030064518635,-0.50060990375,0.0,55.8307,2
18099,VRu,V,Ru,2.9967000752000508,-0.225129594999999,0.04910503800000063,26.911,2
18759,SmBi,Sm,Bi,4.0387463842342655,-0.94681631625,0.0011253150000000156,65.8779,2
7551,GaAs,Ga,As,3.6142465303829887,-0.352947975000001,0.0,47.2121,2
19093,DyTh,Dy,Th,3.9934685073725986,0.145762746666666,0.145762746666666,63.687,2
18867,TiIr,Ti,Ir,3.1091543487101454,-0.783705421893133,0.09991856249999942,30.0557,2
22456,KS,K,S,4.0561153359487365,-0.437808899506678,0.645457258333332,66.7315,2
17895,PtO,Pt,O,2.8969091126970063,0.339314437060622,0.9312949624999984,24.3111,2
8294,SmP,Sm,P,3.661161803820117,-1.69987506822997,4.921499999999135e-05,49.0746,2
30994,ZnPt,Zn,Pt,3.0768726337884234,-0.568829235,0.0001788650000004166,29.1292,2
30230,FeNi,Fe,Ni,2.8175891068969574,-0.0687936650000003,2.76000000010157e-06,22.3683,2
18101,ZrRu,Zr,Ru,3.274501992919291,-0.642828645,0.0001991000000010068,35.1104,2
17590,LiPb,Li,Pb,3.5410433474366054,-0.278829395,0.0006408400000002534,44.4011,2
17591,LiPb,Li,Pb,3.531797322948262,-0.27732653,0.002143705000000218,44.0542,2
17596,LiPd,Li,Pd,2.979962763974766,-0.431157489999999,0.019124745000000998,26.4626,2
5240,SmSe,Sm,Se,3.710714015091594,-1.82085795875,0.00020950333333269455,51.0943,2
10370,InSb,In,Sb,3.8463010518017544,0.0580997074999998,0.1914395549999998,56.9023,2
17064,PrCd,Pr,Cd,3.8527994481756216,-0.32447134375,0.0016142550000000089,57.1912,2
8089,KH,K,H,3.516161988427074,-0.197464608592088,0.0004073199999999888,43.4717,2
17838,TiNi,Ti,Ni,2.9978836926172585,-0.377978861893132,0.04573141500000022,26.9429,2
18094,TaRu,Ta,Ru,3.1739684995246487,-0.317244274999998,0.038548516666669974,31.9748,2
18869,MgSc,Mg,Sc,3.574365218932281,-0.0425309470833346,0.0006542200000003995,45.6664,2
11177,YbIn,Yb,In,3.808958549562997,-0.51875509,0.00033538500000007687,55.261,2
2587,TlF,Tl,F,3.4556471261796577,-1.89815253206555,0.024089205000000113,41.2656,2
10381,AlAu,Al,Au,3.2224046182038095,-0.24622367,0.14938112625,33.4611,2
8279,ThAs,Th,As,3.788661956915978,-1.3982339175,0.00022793500000006794,54.3823,2
22430,TcN,Tc,N,2.883000024583852,-0.00281962017175275,0.12801553116412276,23.9626,2
17321,GdIn,Gd,In,3.7751003584272196,-0.489807088750001,0.0021935849999989987,53.8004,2
17580,LaTl,La,Tl,3.961365546131023,-0.421915032499999,0.0023039250000009837,62.1634,2
11171,TmIn,Tm,In,3.714631617546286,-0.427594115,0.0,51.2563,2
10665,ScAg,Sc,Ag,3.4207952734875184,-0.28691686625,0.001398430000000006,40.0296,2
18111,SmTl,Sm,Tl,3.838663452680458,-0.381574786249999,0.0008613100000010032,56.564,2
29989,ErHg,Er,Hg,3.6671551231732735,-0.449834547483134,0.002353296666666782,49.316,2
17053,LaCd,La,Cd,3.908364689650528,-0.331570945,0.0014977050000000158,59.7015,2
10660,NdAg,Nd,Ag,3.733403396502582,-0.26962120625,0.0014401800000004017,52.0373,2
14796,FeO,Fe,O,2.7251603306051733,-1.5186563421465,0.024372765000000074,20.2384,2
21497,PmN,Pm,N,3.2053329044784893,-1.54153666392175,4.7684999999964006e-05,32.9321,2
18755,CeBi,Ce,Bi,4.025145758130901,-0.74125120125,0.24681538999999997,65.2146,2
8270,PuAs,Pu,As,3.6711043606807614,-1.0315635925,0.0012331350000001073,49.4755,2
16746,LaAs,La,As,3.716519753510587,-1.1979990775,0.3724734399999998,51.3345,2
19092,GdTh,Gd,Th,4.01216919015844,0.166068341249999,0.166068341249999,64.5859,2
10662,PrAg,Pr,Ag,3.759887389112658,-0.2577073275,0.0069572949999999745,53.1526,2
30236,FePd,Fe,Pd,3.017259768951957,-0.0652135149999999,0.01430749499999985,27.4687,2
10667,SmAg,Sm,Ag,3.6923117688256273,-0.2925637975,0.00102392499999987,50.3379,2
17597,LiPd,Li,Pd,3.029338082963924,-0.449263315,0.0010189199999999787,27.7999,2
13939,PuC,Pu,C,3.1335550117293405,0.101481876249998,0.12686519031513224,30.7689,2
30745,MnPd,Mn,Pd,3.1093991526115614,-0.19365133689655,0.0069496862413795935,30.0628,2
18312,DyN,Dy,N,3.0808531959149628,-1.80856350100509,0.00011071999999789917,29.2424,2
22455,NaS,Na,S,3.5871895509298874,-0.489793342432502,0.545065489999998,46.1597,2
13741,MoP,Mo,P,3.074878484633418,-0.78123161947997,0.0,29.0726,2
30736,MnNi,Mn,Ni,2.885752551763356,-0.012629066896551,0.06532642587778864,24.0313,2
17600,LiPt,Li,Pt,3.0268078804479934,-0.619342189999999,0.0,27.7303,2
18776,PaC,Pa,C,3.2004426471003673,-0.45485912875,0.00010910999999996784,32.7816,2
22433,TcN,Tc,N,2.7157515496208093,0.447489629828247,0.5783247811641224,20.0295,2
16037,PrSb,Pr,Sb,3.895715215295209,-0.94913746625,0.24838862500000014,59.1237,2
30751,MnRh,Mn,Rh,3.0177759453695367,-0.16950166189655,0.015370255000000999,27.4828,2
30750,MnPt,Mn,Pt,3.1060720391361345,-0.35091700689655,0.0015986250000000202,29.9664,2
20394,YN,Y,N,2.9895600072911463,-0.857894510171753,0.937328234999997,26.7191,2
8477,ZrB,Zr,B,3.091105269607705,-0.375827415,0.3680308162500004,29.5353,2
31001,PuTe,Pu,Te,3.7970360081767676,-1.01650603166666,0.08825740999999998,54.7437,2
10401,CeAl,Ce,Al,3.792540769104368,-0.31812355375,0.06004809499999997,54.5495,2
10103,HgSe,Hg,Se,3.6406327644476963,-0.0247633674831342,0.1582208749999998,48.2537,2
8282,UAs,U,As,3.6422114525389686,-0.71583833,7.882500000000459e-05,48.3165,2
11175,YIn,Y,In,3.806263907150328,-0.5013761325,0.0037210875000002197,55.1438,2
18110,SmTl,Sm,Tl,3.832126063846989,-0.38031542125,0.0021206750000000163,56.2755,2
8265,PaAs,Pa,As,3.6491635038115215,-1.0591999475,0.0003882500000000899,48.5937,2
18789,CdTe,Cd,Te,3.8778849137544826,0.0400102183333348,0.50849005,58.3156,2
8297,NdBi,Nd,Bi,4.083636943503906,-0.970453514999999,0.00133147500000097,68.0991,2
10102,HgS,Hg,S,3.509714508317582,-0.0686409444898128,0.180344275,43.233,2
18319,ErN,Er,N,3.0407549486974905,-1.88636437267175,1.3119999999977594e-05,28.1154,2
20929,AlFe,Al,Fe,2.86774402147292,-0.331671410000001,0.00011611999999960876,23.5842,2
16038,NdSb,Nd,Sb,3.868686354036058,-0.93886843,0.2551546050000001,57.9016,2
13946,ReC,Re,C,2.7424343010337013,0.953634028750001,0.9759733518750002,20.6257,2
22450,NaAs,Na,As,3.4211142818745723,-0.297798192925824,0.152285056875,40.0408,2
13677,HfB,Hf,B,3.044780106765806,-0.4170500525,0.35056746375000053,28.2272,2
11906,ThP,Th,P,3.6886111943721582,-1.67964294947997,0.00019575000000005005,50.1867,2
22369,RhC,Rh,C,2.7406337000192313,1.08092071125,1.08092071125,20.5851,2
18322,ErS,Er,S,3.4366790105475635,-2.09763937700668,0.0004817316666647642,40.5898,2
18105,YbSb,Yb,Sb,4.010594829288215,-0.6530678525,0.2679775891666667,64.5099,2
13743,NbN,Nb,N,2.8003868513116084,-1.17763809767175,0.0009831499999999327,21.9611,2
18108,YSe,Y,Se,3.632839948341574,-1.7659012275,0.009189865000000408,47.9445,2
4570,UO,U,O,3.205086312204574,-2.64172886920142,0.2227452262439802,32.9245,2
20081,InN,In,N,2.947662612730583,0.191119647328247,0.2104405250000005,25.6114,2
7530,InN,In,N,3.16563820094628,-0.00981330267175284,0.00950757500000066,31.7237,2
13703,USb,U,Sb,3.901859731053095,-0.15786581,0.07454684562500036,59.4039,2
18102,TmS,Tm,S,3.416842611072943,-2.07119042700668,4.0007499997773976e-05,39.891,2
28939,TlC,Tl,C,3.1596429121680027,2.10097285375,2.10097285375,31.5438,2
10648,LaAg,La,Ag,3.8031667969106873,-0.26146682875,0.010196352500000005,55.0093,2
20395,YN,Y,N,3.314087313303259,-1.54596660517175,0.24925613999999996,36.3992,2
29197,CeTe,Ce,Te,4.068704822044793,-1.45639356541667,8.874499999556029e-05,67.3548,2
8296,SmTe,Sm,Te,3.9546886587023384,-1.38486504541666,0.026424761250005036,61.8496,2
13991,PrO,Pr,O,3.1869094125600648,-2.91241899168938,0.06763838787143195,32.3675,2
13998,SmO,Sm,O,3.1100230558355277,-2.97461337168938,0.10957889495489237,30.0809,2
13829,CeC,Ce,C,3.417932930079034,0.4259972625,0.5263249527500005,39.9292,2
8353,NaI,Na,I,4.049113254014697,-1.41611545663998,0.00045162499999995553,66.3865,2
20918,UBi,U,Bi,3.817628161320333,0.10952802,0.10952802,55.6392,2
21410,PrN,Pr,N,3.145075028351041,-0.632353851421754,0.761152494999996,31.1095,2
30998,PuS,Pu,S,3.5213632159631296,-1.91877734700668,0.0005045249999999779,43.6649,2
10918,CeBi,Ce,Bi,3.992625997709389,-0.80232467625,0.18574191499999992,63.6467,2
13920,NpC,Np,C,3.1215802590841424,0.171525791875,0.171525791875,30.4175,2
10925,DyBi,Dy,Bi,3.9669018840657917,-0.878962550833335,0.0008708099999990004,62.4244,2
10917,CeBi,Ce,Bi,4.145557737516764,-0.98757957125,0.00048702000000000467,71.2441,2
10928,ErBi,Er,Bi,3.9392916176877883,-0.833077022499999,0.0009763799999999989,61.13,2
13700,MnTe,Mn,Te,3.6048673872667027,-0.0368838935632159,0.12829369405172428,46.8455,2
19121,CrO,Cr,O,2.7727631244702615,-1.93097746756901,0.236511919999997,21.3176,2
8354,CsF,Cs,F,3.719266437233562,-2.83302661956555,0.0,51.4484,2
31163,GeTe,Ge,Te,3.826604621013337,-0.0877996241666654,0.0,56.0326,2
18185,YbZn,Yb,Zn,3.7989609347423006,-0.10907603,0.22915931,54.827,2
13989,PdO,Pd,O,2.8430754226525528,-0.203769972939377,0.445633075,22.9808,2
18456,NpBi,Np,Bi,4.015454793766832,0.106636173124999,0.10706590875214786,64.7447,2
8177,PuB,Pu,B,3.246818187736551,0.531152035,0.8426435678124999,34.2274,2
17927,ThPb,Th,Pb,3.9303397375862965,-0.283218925000001,0.06130029333333292,60.7142,2
10186,AgI,Ag,I,4.587297976338563,-0.00185890496415864,0.3691963166666666,96.5319,2
14026,UP,U,P,3.5023168333751444,-1.08722989697997,0.0,42.9602,2
30885,NpSb,Np,Sb,3.722172681534979,-0.174703756874999,0.05683206500000021,51.5691,2
10374,NpSb,Np,Sb,3.706312574362002,-0.171874841874999,0.059660980000000224,50.9127,2
3506,HgO,Hg,O,3.084161322963212,-0.324666660422511,0.13564973666666696,29.3367,2
17611,LiZn,Li,Zn,3.8658223318268248,-0.22166766,0.0,57.7731,4
13242,AuSe,Au,Se,4.561805674038121,-0.0889556850000002,0.014512799999999854,94.9315,4
30926,ThPb,Th,Pb,3.9267068995576313,-0.28320169,0.061317528333333926,60.546,2
21450,TcB,Tc,B,3.4756541735497173,-0.12447545,0.26038945420034015,41.9865,4
20943,CaSn,Ca,Sn,4.954045599234359,-0.703084340925601,3.089249999999044e-05,121.585,4
20689,CuI,Cu,I,4.869883301232929,0.00334960628584158,0.2652223159522645,115.493,4
30776,TlN,Tl,N,4.152549843465148,0.807650614828247,0.807650614828247,71.6052,4
18532,CuPt,Cu,Pt,3.0331870744866505,-0.169202885,0.0,27.906,2
18187,ZrZn,Zr,Zn,3.449565162586773,0.149029465000001,0.43139361499999995,41.0481,2
11310,UN,U,N,3.05620701383579,-1.41542640017175,0.000411750000000044,28.5462,2
4779,CsO,Cs,O,4.685165237288131,-1.21283872543938,1.5507499997235996e-05,102.843,4
30502,TmGe,Tm,Ge,4.438144599872827,-0.839385129999999,0.0,87.4187,4
17351,TiTe,Ti,Te,4.421490935231887,-0.391926511059797,0.35184718,86.4383,4
18119,SrSn,Sr,Sn,5.188324396004042,-0.726308063425601,4.846249999990171e-05,139.663,4
17864,ZrNi,Zr,Ni,4.056834469432448,-0.4557979275,0.0010488462499997353,66.767,4
28716,CuBi,Cu,Bi,4.425596331901937,0.0902517075000002,0.0902517075000002,86.6793,4
19405,ThIr,Th,Ir,4.558226072077961,-1.016524805,0.0,94.7082,4
19406,ThRu,Th,Ru,4.485475805909832,-0.534544692499999,0.0013302600000009157,90.2455,4
30515,HfNi,Hf,Ni,4.01218161440821,-0.519030740000001,0.0,64.5865,4
20433,TiNi,Ti,Ni,3.772720141450514,-0.408542629393132,0.015167647500000214,53.6987,4
10690,ZrAg,Zr,Ag,4.318344201397985,-0.12506090875,0.0,80.5289,4
30519,HfPt,Hf,Pt,4.209218226057447,-1.150224385,0.0016752750000015304,74.5769,4
4285,TbBr,Tb,Br,4.995155307306675,-1.04632151854125,0.27538471838630785,124.637,4
11722,PbO,Pb,O,4.294729435717918,-1.32119588293938,0.011236964999997268,79.215,4
21469,YPd,Y,Pd,4.474837337907353,-0.913254165,0.002314676249999814,89.6049,4
28223,TbAu,Tb,Au,4.574467872854398,-0.549890599833335,0.0,95.7242,4
18909,PrPt,Pr,Pt,4.616104547951609,-1.11303894125,0.005317327500000024,98.3619,4
28225,TiAu,Ti,Au,4.071763146522004,-0.447668864393131,0.0,67.5068,4
28226,TmAu,Tm,Au,4.4965191188308,-0.902560635,0.0,90.9137,4
5065,TeRh,Te,Rh,4.3226103051546225,-0.320677904166665,0.03088068677877126,80.7678,4
10704,CdAu,Cd,Au,4.241519421031134,-0.183361095,0.001986555000000001,76.307,4
19425,CdTe,Cd,Te,5.204507925230652,-0.461133696666665,0.007346135000000198,140.974,4
28998,HfCd,Hf,Cd,4.403191554958444,-0.0834868750000002,0.0033766750000001483,85.3695,4
1994,InSe,In,Se,4.943442665745173,-0.5237136,0.008275477500000017,120.806,4
19431,NbN,Nb,N,3.5103016220646652,-1.13838065767175,0.04024059000000002,43.2547,4
22250,InP,In,P,4.729570617188273,-0.345220811979968,0.005775527499999988,105.795,4
8150,ScTe,Sc,Te,4.65866884067992,-1.17151494916666,0.0010885700000047294,101.108,4
21470,YAu,Y,Au,4.5713866579118445,-0.885904060000001,0.0,95.5309,4
28215,SmAu,Sm,Au,4.649173167820981,-0.83779353375,0.0016651800000000438,100.491,4
2012,LiAl,Li,Al,3.9741710756529427,-0.1861232025,0.00023930500000016175,62.7682,4
17930,UPb,U,Pb,3.790381955504229,0.3428581975,0.3428581975,54.4564,2
5057,PtO,Pt,O,3.737848667896763,-0.448628197939378,0.14335232749999838,52.2234,4
22256,OsC,Os,C,3.442111782473916,0.92446982875,0.92446982875,40.7826,4
4580,SiC,Si,C,3.4698249488829136,-0.20532989375,0.0035752541666670135,41.7756,4
21502,VRh,V,Rh,3.7794644781320685,-0.39179517,0.0,53.9872,4
8426,SbIr,Sb,Ir,4.291586215645036,-0.200254405000001,0.0850176456249985,79.0412,4
