query_id,question,difficulty,hop_count,method,sql,syntax_valid,execution_valid,execution_accuracy,execution_precision,execution_recall,execution_f1,raw_execution_accuracy,raw_execution_precision,raw_execution_f1,hallucinated_table_rate,hallucinated_column_rate,hallucinated_join_rate,token_usage,latency_ms,repair_attempts,repair_tokens
q_vhard_008,Co基超合金のγ'相候補として、Co含有で安定なL1₂化合物をNi3Alとの比較で評価して。,very_hard,4,proposed,"SELECT DISTINCT
  m.formula,
  s.lattice_a,
  ABS(s.lattice_a - 3.57) AS lattice_diff,
  ps.energy_above_hull,
  ps.is_stable
FROM material_entry m
JOIN composition c ON c.entry_id = m.entry_id
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
WHERE (s.prototype = 'L12' OR s.strukturbericht = 'L12')
  AND c.element = 'Co'
  AND ps.is_stable = TRUE
ORDER BY ABS(s.lattice_a - 3.57) ASC
LIMIT 10000;",True,True,0.10526315789473684,1.0,0.10526315789473684,0.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,2765,7287,0,0
q_vhard_009,L1₂型化合物データベースから、バルクモジュラスとせん断弾性率の比(B/G比)を計算して延性候補を抽出して。,very_hard,4,proposed,"SELECT
  m.formula,
  et.bulk_modulus_vrh,
  et.shear_modulus_vrh,
  (et.bulk_modulus_vrh / NULLIF(et.shear_modulus_vrh, 0)) AS bg_ratio
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN elastic_tensor et ON et.entry_id = m.entry_id
WHERE (s.prototype = 'L12' OR s.strukturbericht = 'L12')
  AND et.bulk_modulus_vrh IS NOT NULL
  AND et.shear_modulus_vrh IS NOT NULL
  AND (et.bulk_modulus_vrh / NULLIF(et.shear_modulus_vrh, 0)) > 1.75
ORDER BY bg_ratio DESC
LIMIT 10000;",True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2603,7883,0,0
q_vhard_010,L1₂型化合物の安定性マップ（formation energy vs energy above hull）を出力して、候補を4象限に分類して。,very_hard,2,proposed,"SELECT
  m.formula,
  ps.formation_energy_per_atom,
  ps.energy_above_hull,
  ps.is_stable,
  CASE
    WHEN ps.formation_energy_per_atom < 0 AND ps.energy_above_hull <= 0 THEN 'Q1: formation_energy < 0, energy_above_hull <= 0'
    WHEN ps.formation_energy_per_atom < 0 AND ps.energy_above_hull > 0 THEN 'Q2: formation_energy < 0, energy_above_hull > 0'
    WHEN ps.formation_energy_per_atom >= 0 AND ps.energy_above_hull <= 0 THEN 'Q3: formation_energy >= 0, energy_above_hull <= 0'
    ELSE 'Q4: formation_energy >= 0, energy_above_hull > 0'
  END AS stability_quadrant
FROM material_entry m
JOIN phase_stability ps ON ps.entry_id = m.entry_id
JOIN structure s ON s.entry_id = m.entry_id
WHERE s.prototype = 'L12' OR s.strukturbericht = 'L12'
ORDER BY stability_quadrant, ps.formation_energy_per_atom ASC, ps.energy_above_hull ASC
LIMIT 10000;",True,True,1.0,0.49744897959183676,1.0,0.6643952299829642,0.0,0.0,0.0,0.0,0.0,0.0,3036,13854,0,0
q_vhard_011,高温安定性の観点で有望なL1₂型化合物を形成エネルギーの深さで評価して上位を出して。,very_hard,2,proposed,"SELECT DISTINCT
    m.formula,
    ps.is_stable,
    ps.formation_energy_per_atom,
    ps.energy_above_hull
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND ps.is_stable = TRUE
ORDER BY ps.formation_energy_per_atom ASC
LIMIT 10000;",True,True,0.09438775510204081,1.0,0.09438775510204081,0.17249417249417248,0.0,0.0,0.0,0.0,0.0,0.0,2891,12495,0,0
q_vhard_012,Ni基超合金のγ'相代替候補として、Ni-Al系以外で安定なL1₂化合物を格子整合性で評価して。,very_hard,3,proposed,"SELECT DISTINCT
    m.formula,
    ps.is_stable,
    ps.energy_above_hull,
    s.lattice_a,
    ABS(s.lattice_a - 3.57) AS lattice_diff
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND ps.is_stable = TRUE
    AND NOT (
        EXISTS (
            SELECT 1
            FROM composition c_ni
            WHERE c_ni.entry_id = m.entry_id
              AND c_ni.element = 'Ni'
        )
        AND EXISTS (
            SELECT 1
            FROM composition c_al
            WHERE c_al.entry_id = m.entry_id
              AND c_al.element = 'Al'
        )
    )
ORDER BY lattice_diff ASC
LIMIT 10000;",True,True,0.18461538461538463,1.0,0.18461538461538463,0.3116883116883117,0.0,0.0,0.0,0.0,0.0,0.0,3168,13502,0,0
q_vhard_013,L1₂型化合物で体積弾性率と格子定数を散布図データとして出力して。,very_hard,4,proposed,"SELECT
  m.formula,
  et.bulk_modulus_vrh AS bulk_modulus,
  s.lattice_a
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN elastic_tensor et ON et.entry_id = m.entry_id
WHERE
  (s.prototype = 'L12' OR s.strukturbericht = 'L12')
  AND et.bulk_modulus_vrh IS NOT NULL
  AND s.lattice_a IS NOT NULL
ORDER BY s.lattice_a ASC
LIMIT 10000;",True,True,0.75,0.015228426395939087,0.75,0.029850746268656712,0.0,0.0,0.0,0.0,0.0,0.0,3553,6621,1,1089
q_vhard_014,元素周期の観点から、3d遷移金属と4d/5d遷移金属をAサイトに持つL1₂化合物の安定性傾向を比較して。,very_hard,3,proposed,"SELECT DISTINCT
    CASE
        WHEN c.element IN ('Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn') THEN '3d transition metal'
        WHEN c.element IN ('Y', 'Zr', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg') THEN '4d/5d transition metal'
    END AS a_site_transition_series,
    m.formula,
    c.element AS a_site,
    c.atomic_fraction,
    ps.is_stable,
    ps.energy_above_hull
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN composition c ON c.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND c.site_label = 'A-site'
    AND c.element IN (
        'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn',
        'Y', 'Zr', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd',
        'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg'
    )
ORDER BY
    a_site_transition_series,
    c.element,
    ps.energy_above_hull ASC,
    m.formula
LIMIT 10000;",True,True,0.875,0.017948717948717947,0.875,0.035175879396984924,0.0,0.0,0.0,0.0,0.0,0.0,3166,15357,0,0
q_vhard_015,L1₂化合物のうちNi3Alより安定でバルクモジュラスが高い候補を出して。,very_hard,4,proposed,"SELECT DISTINCT
    m.formula,
    ps.formation_energy_per_atom,
    ps.energy_above_hull,
    et.bulk_modulus_vrh AS bulk_modulus
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
JOIN elastic_tensor et ON et.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND ps.formation_energy_per_atom < (
        SELECT ps.formation_energy_per_atom
        FROM material_entry m
        JOIN phase_stability ps ON ps.entry_id = m.entry_id
        WHERE m.formula = 'Ni3Al'
        ORDER BY ps.formation_energy_per_atom ASC
        LIMIT 1
    )
    AND et.bulk_modulus_vrh > (
        SELECT et.bulk_modulus_vrh
        FROM material_entry m
        JOIN elastic_tensor et ON et.entry_id = m.entry_id
        WHERE m.formula = 'Ni3Al'
        ORDER BY et.bulk_modulus_vrh DESC
        LIMIT 1
    )
    AND m.formula <> 'Ni3Al'
ORDER BY ps.formation_energy_per_atom ASC, et.bulk_modulus_vrh DESC
LIMIT 10000;",True,True,0.020512820512820513,0.18181818181818182,0.020512820512820513,0.03686635944700461,0.0,0.0,0.0,0.0,0.0,0.0,3151,16231,0,0
q_vhard_016,Co-Al-W系L1₂候補の安定性と弾性特性を評価して。,very_hard,4,proposed,"SELECT DISTINCT
    m.formula,
    m.reduced_formula,
    m.chemical_system,
    s.prototype,
    s.strukturbericht,
    s.formula_type,
    s.space_group_number,
    s.space_group,
    s.crystal_system,
    s.volume_per_atom,
    ps.is_stable,
    ps.energy_above_hull,
    ps.formation_energy_per_atom,
    ps.band_gap
FROM material_entry m
JOIN structure s
  ON s.entry_id = m.entry_id
LEFT JOIN phase_stability ps
  ON ps.entry_id = m.entry_id
WHERE EXISTS (
    SELECT 1
    FROM composition c_co
    WHERE c_co.entry_id = m.entry_id
      AND c_co.element = 'Co'
)
AND (
    EXISTS (
        SELECT 1
        FROM composition c_al
        WHERE c_al.entry_id = m.entry_id
          AND c_al.element = 'Al'
    )
    OR EXISTS (
        SELECT 1
        FROM composition c_w
        WHERE c_w.entry_id = m.entry_id
          AND c_w.element = 'W'
    )
)
AND (
    s.strukturbericht ILIKE '%L1%'
    OR s.strukturbericht ILIKE '%L12%'
    OR s.strukturbericht ILIKE '%L1_2%'
    OR s.prototype ILIKE '%Cu3Au%'
    OR s.prototype ILIKE '%Cu 3 Au%'
    OR s.formula_type ILIKE '%A3B%'
    OR s.formula_type ILIKE '%AB3%'
    OR s.space_group_number = 221
)
ORDER BY
    ps.energy_above_hull ASC NULLS LAST,
    ps.formation_energy_per_atom ASC NULLS LAST,
    m.formula
LIMIT 10000;",True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8836,15544,3,5810
q_vhard_017,全L1₂化合物について、安定性スコア×格子整合性スコア×弾性スコアの複合スコアを計算してランキングして。,very_hard,4,proposed,"SELECT DISTINCT
    m.formula,
    ps.is_stable,
    ps.energy_above_hull,
    s.lattice_a,
    ABS(s.lattice_a - 3.57) AS lattice_diff,
    (
        CASE
            WHEN ps.is_stable = TRUE THEN 1.0
            ELSE 1.0 / (1.0 + ps.energy_above_hull)
        END
    ) AS stability_score,
    (1.0 / (1.0 + ABS(s.lattice_a - 3.57))) AS lattice_matching_score,
    (
        (
            CASE
                WHEN ps.is_stable = TRUE THEN 1.0
                ELSE 1.0 / (1.0 + ps.energy_above_hull)
            END
        )
        * (1.0 / (1.0 + ABS(s.lattice_a - 3.57)))
    ) AS composite_score
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND ps.is_stable = TRUE
ORDER BY composite_score DESC
LIMIT 10000;",True,True,0.6,0.32432432432432434,0.6,0.4210526315789474,0.0,0.0,0.0,0.0,0.0,0.0,4599,16245,1,1594
q_vhard_018,Ni3Al代替γ'相候補をバルクモジュラス、形成エネルギー、格子ミスマッチの3軸パレート面で出力して。,very_hard,4,proposed,"SELECT DISTINCT
    m.formula,
    et.bulk_modulus_vrh AS bulk_modulus,
    ps.formation_energy_per_atom,
    ABS(s.lattice_a - 3.57) AS lattice_diff
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
JOIN elastic_tensor et ON et.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND m.formula <> 'Ni3Al'
    AND et.bulk_modulus_vrh IS NOT NULL
    AND ps.formation_energy_per_atom IS NOT NULL
    AND s.lattice_a IS NOT NULL
    AND NOT EXISTS (
        SELECT 1
        FROM material_entry m2
        JOIN structure s2 ON s2.entry_id = m2.entry_id
        JOIN phase_stability ps2 ON ps2.entry_id = m2.entry_id
        JOIN elastic_tensor et2 ON et2.entry_id = m2.entry_id
        WHERE
            (s2.prototype = 'L12' OR s2.strukturbericht = 'L12')
            AND m2.formula <> 'Ni3Al'
            AND et2.bulk_modulus_vrh IS NOT NULL
            AND ps2.formation_energy_per_atom IS NOT NULL
            AND s2.lattice_a IS NOT NULL
            AND et2.bulk_modulus_vrh >= et.bulk_modulus_vrh
            AND ps2.formation_energy_per_atom <= ps.formation_energy_per_atom
            AND ABS(s2.lattice_a - 3.57) <= ABS(s.lattice_a - 3.57)
            AND (
                et2.bulk_modulus_vrh > et.bulk_modulus_vrh
                OR ps2.formation_energy_per_atom < ps.formation_energy_per_atom
                OR ABS(s2.lattice_a - 3.57) < ABS(s.lattice_a - 3.57)
            )
    )
ORDER BY
    lattice_diff ASC,
    formation_energy_per_atom ASC,
    bulk_modulus DESC
LIMIT 10000;",True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3831,27246,0,0
q_vhard_019,L1₂型化合物データベースから材料設計仮説を導出するため、安定化合物の元素分布とその物性傾向を包括的に集計して。,very_hard,4,proposed,"SELECT
  m.chemical_system,
  m.number_of_elements,
  COUNT(*) AS stable_l12_count,
  AVG(ps.formation_energy_per_atom) AS avg_eform,
  AVG(ps.energy_above_hull) AS avg_energy_above_hull,
  AVG(ps.band_gap) AS avg_band_gap,
  AVG(s.volume_per_atom) AS avg_volume_per_atom,
  AVG(s.lattice_a) AS avg_lattice_a
FROM material_entry m
JOIN phase_stability ps ON ps.entry_id = m.entry_id
JOIN structure s ON s.entry_id = m.entry_id
WHERE (s.prototype = 'L12' OR s.strukturbericht = 'L12')
  AND ps.is_stable = TRUE
GROUP BY m.chemical_system, m.number_of_elements
ORDER BY stable_l12_count DESC, avg_formation_energy_per_atom ASC
LIMIT 10000;",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3983,12177,1,1151
q_vhard_020,次世代γ'相候補として、Ni-Al-Co-Ti四元系でL1₂構造をとりうる組成を探索して。,very_hard,3,proposed,"WITH candidate_entries AS (
    SELECT
        m.entry_id
    FROM material_entry m
    JOIN composition c
        ON c.entry_id = m.entry_id
    JOIN structure s
        ON s.entry_id = m.entry_id
    WHERE UPPER(c.element) IN ('NI', 'AL', 'CO', 'TI')
      AND (
          COALESCE(s.prototype, '') ILIKE '%L1%'
          OR COALESCE(s.prototype, '') ILIKE '%Cu%Au%'
          OR COALESCE(s.prototype, '') ILIKE '%Au%Cu%'
          OR COALESCE(s.strukturbericht, '') ILIKE '%L1%'
          OR COALESCE(s.strukturbericht, '') ILIKE '%Cu%Au%'
          OR COALESCE(s.strukturbericht, '') ILIKE '%Au%Cu%'
          OR COALESCE(s.formula_type, '') ILIKE '%AB3%'
          OR COALESCE(s.formula_type, '') ILIKE '%A3B%'
          OR s.space_group_number = 221
          OR COALESCE(s.space_group, '') ILIKE '%Pm%'
          OR COALESCE(s.space_group, '') ILIKE '%P m%'
      )
    GROUP BY m.entry_id
    HAVING COUNT(DISTINCT UPPER(c.element)) >= 2
)
SELECT DISTINCT
    m.formula,
    c.element,
    c.atomic_fraction
FROM candidate_entries ce
JOIN material_entry m
    ON m.entry_id = ce.entry_id
JOIN composition c
    ON c.entry_id = m.entry_id
WHERE UPPER(c.element) IN ('NI', 'AL', 'CO', 'TI')
ORDER BY m.formula, c.element
LIMIT 10000;",True,True,0.019305019305019305,0.5555555555555556,0.019305019305019305,0.0373134328358209,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,9545,14568,3,6499
